"text-lg"
"ভারতে গাড়ির ধাক্কায় নারী নিহতের ঘটনায় নেতার ছেলে গ্রেপ্তার"
"ভারতে গত সপ্তাহে পদদলিত হয়ে ১২১ জন  নিহতের ঘটনায় ৬ পুলিশকে বরখাস্ত"
"বন্যায় ভারতের জাতীয় উদ্যানের ৬টি গন্ডারের মৃত্যু"
"ইন্দোনেশিয়ায় ভয়াবহ ভূমিধস, নিহত বেড়ে ২৩"
"বেরিলের তাণ্ডবে টেক্সাসে ২৭ লাখের বেশি মানুষ বিদ্যুৎবিচ্ছিন্ন হয়ে পড়েছেন"
"ফিলিস্তিনের সঙ্গে মুক্ত বাণিজ্য শুরুর ঘোষণা ব্রাজিলের"
"টেক্সাসে বেরিলের তাণ্ডবে নিহত ৭, বাতিল ১৩০০ ফ্লাইট"
"ইউক্রেনে রুশ ক্ষেপণাস্ত্র হামলা, প্রাণ গেল ৪১ জনের"
"বৈশ্বিক চ্যালেঞ্জ মোকাবিলায় বড় ধরনের আধুনিকায়নের পথে ভারতীয় বিমান বাহিনী"
"বাংলাদেশকে পানি দেবেন না মমতা"
"মাঝ আকাশে যাত্রীবাহী ব্রিটিশ উড়োজাহাজে ডানায় ভয়াবহ বজ্রাঘাত"
"ইউক্রেনে রুশ ক্ষেপণাস্ত্র হামলায় নিহত বেড়ে ৩৬"
"ইউক্রেনের খারকিভ অঞ্চলে মাইন বিস্ফোরণে ৫ জন নিহত"
"ভারতে বন্যাদুর্গতদের দেখতে গেলেন রাহুল গান্ধী"
"ভারতে নিজের জীবন বাজি রেখে বন্যায় ভেসে যাওয়া বাছুরকে বাঁচালেন এক ব্যক্তি"
"পাকিস্তানে ১৫ দিন বয়সি মেয়েকে জীবন্ত দাফন করায় বাবাকে গ্রেপ্তার"
"ইন্দোনেশিয়ায় স্বর্ণের খনিতে ভূমিধসে নিহত ১১, নিখোঁজ ১৯"
"ফ্রান্সের নির্বাচনে বামপন্থীদের জয়, হিজাব নিয়ে আতঙ্ক কাটল নারীদের"
"ভারি বৃষ্টিতে পানির নিচে মুম্বাইয়ের রাস্তা, বাতিল অর্ধশতাধিক ফ্লাইট"
"উরুগুয়েতে নার্সিং হোমে আগুন লেগে ১০ বৃদ্ধের মৃত্যু"
"স্ত্রীকে চুমু খাওয়ায় ফরাসি সাইক্লিস্টকে জরিমানা"
"নেপোলিয়নের ‘আত্মহত্যার চেষ্টায়’ ব্যবহৃত দুটি পিস্তল বিক্রি হলো নিলামে"
"ফ্রান্সের নির্বাচনে জয়ী বাম জোট, ঝুলন্ত পার্লামেন্টের সম্ভাবনা"
"গাজার আরও একটি স্কুলে ইসরায়েলের হামলা, নিহত ৪"
"ইসরায়েলি বিমান হামলায় হামাসের জ্যেষ্ঠ প্রশাসনিক কর্মকর্তা নিহত"
"ভারতে স্কুটারের পেছনে নেতার ছেলের বিএমডব্লিউর ধাক্কা, নারীর করুণ মৃত্যু"
"রাফাহতে সংঘর্ষ চলাকালে ইসরায়েলি মেজর নিহত"
"যুদ্ধবিরতির প্রস্তাবে ইসরায়েলের জবাবের অপেক্ষায় হামাস"
"ভারতের আসামে বন্যায় ৫২ জনের মৃত্যু"
"এক নারীকে লাঞ্ছিত করায় পাপুয়া নিউগিনির মন্ত্রী গ্রেপ্তার"
"নেপালে বন্যায় প্রায় ৪৭ জনের মৃত্যু"
"ভারতে বাবার স্কুটার থেকে ছিটকে ড্রেনে শিশু, ৩ দিন পর মরদেহ উদ্ধার"
"ভারতে স্কুল শিক্ষার্থীর ছুরিকাঘাতে শিক্ষকের মৃত্যু"
"নেপালে ভারি বৃষ্টিতে ভূমিধস ও বন্যায় নিহত ১১, নিখোঁজ ৮"
"যুক্তরাজ্যের প্রথম মুসলিম নারী বিচারমন্ত্রী শাবানা মাহমুদ"
"অস্ট্রেলিয়ায় বাড়িতে আগুন লেগে ৩ শিশুর মৃত্যু"
"গাজার স্কুলে আবারও ইসরায়েলের বিমান হামলা, নিহত কমপক্ষে ১৬"
"ইউক্রেনে লরি-মিনিবাসের ভয়াবহ সংঘর্ষে নিহত ১৪"
"যুক্তরাষ্ট্রে জন্মদিনের পার্টিতে বন্দুক হামলায় নিহত ৪"
"ভারতে বহুতল ভবন ধসে নিহত বেড়ে ৭"
"জম্মু-কাশ্মীরে সশস্ত্র গোষ্ঠীর হামলায় ২ ভারতীয় সেনা নিহত"
"বিবাহবিচ্ছেদের শহরে ৫০ বছরের বিবাহবার্ষিকী উদযাপন নাইজেরিয়ান যুগলের"
"ইসরায়েলের হামলায় গাজায় একদিনে প্রাণ গেল ৫ সাংবাদিকের"
"ভারতে বহুতল ভবন ধসে নিহত ১, অনেকের আটকে পড়ার আশঙ্কা"
"সূর্যের আলো ও বাতাস থেকে উৎপাদিত পানি আসছে যুক্তরাষ্ট্রের বাজারে"
"ইসরাইলি হামলায় সাংবাদিকসহ ২৯ ফিলিস্তিনি নিহত"
"যুদ্ধবিরতি নয়, ইউক্রেন যুদ্ধের অবসান চান ভ্লাদিমির পুতিন"
"ভারতের আসামে ৩০ জেলায় পানিবন্দি ২৫ লাখ মানুষ"
"ইসরায়েলি কর্মকর্তাদের বিরুদ্ধে নিষেধাজ্ঞার আহ্বান সৌদির"
"যুক্তরাষ্ট্রের যুদ্ধবিরতির প্রস্তাবে হামাসের সম্মতি"
"যুক্তরাজ্যের মন্ত্রিসভার ইতিহাসে রেকর্ডসংখ্যক নারী"
"ভারতে চলন্ত বাসে যাত্রীদের সহযোগিতায় সন্তান জন্মদান"
"যুক্তরাজ্যের ইতিহাসে প্রথম নারী অর্থমন্ত্রী র‍্যাচেল রিভস"
"সিরিয়ার প্রেসিডেন্টের মিডিয়া উপদেষ্টা লুনা আল শিবল মারা গেছেন"
"ইরানের প্রেসিডেন্ট নির্বাচনে জয়ী হলেন মাসুদ পেজেশকিয়ান"
"ইরানে ভোটগ্রহণ শেষ হয়েছে, চলছে গণনা"
"ব্রাজিলে ভয়াবহ সড়ক দুর্ঘটনায় নিহত ১০"
"তানজানিয়ায় প্রেসিডেন্টের ছবি পোড়ানোর দায়ে চিত্রশিল্পীর কারাদণ্ড"
"শিখদের নিয়ে বাজে মন্তব্য, ভারতে শিবসেনা নেতাকে কুপিয়ে জখম"
"১৫ দিনে ১০ সেতু ধস, ভারতে ১৬ প্রকৌশলীকে বরখাস্ত"
"আটলান্টিক মহাসাগরে নৌকাডুবিতে ৮৯ অভিবাসীর মৃত্যু"
"যুক্তরাজ্যে ফের বাংলাদেশি বংশোদ্ভূত ৪ নারীর জয়"
"এবার হারিকেন বেরিল এগোচ্ছে মেক্সিকোর দিকে, রেড অ্যালার্ট জারি"
"বিহারে রেলকর্মীর কামড়ে সাপের মৃত্যু"
"দ্বিতীয় দফায় ইরানের প্রেসিডেন্ট নির্বাচনের ভোটগ্রহণ চলছে"
"নিরঙ্কুশ জয় পেল ব্রিটেনের লেবার পার্টি, প্রধানমন্ত্রী হচ্ছেন স্টারমার"
"বাথরুমে যাচ্ছি, ধৈর্য ধরুন- লিখে ভারতীয় রেলকর্মীর অসহায় বার্তা"
"বিহারে ১৫ দিনে ভেঙে পড়ল ৯টি সেতু"
"ফিলিস্তিনকে সমর্থন, পার্টির তোপে পদত্যাগ অস্ট্রেলিয়ার মুসলিম সিনেটরের"
"শপিংমলে ছুরিকাঘাতে ইসরায়েলি সেনা নিহত"
"জ্যেষ্ঠ কমান্ডার হত্যার প্রতিশোধে ইসরায়েলে ২০০ রকেটের আঘাত"
"অস্ট্রেলিয়ার পার্লামেন্টের ছাদে ফিলিস্তিনের সমর্থনে বিক্ষোভ"
"ভারতে নার্সারি স্কুলের শিক্ষার্থীদের দুপুরের খাবারে সাপ পাওয়ার অভিযোগ"
"২১৫ কিলোমিটার গতিতে জ্যামাইকায় বেরিলের আঘাত, ৭ জনের মৃত্যু"
"আরব আমিরাতে ২ বছরের শিশুর পেট থেকে ১৭টি চুম্বক বের করল চিকিৎসক"
"ভারতে গাড়িতে নারীকে ধর্ষণের অভিযোগে আবাসন শিল্পের ২ কর্মী গ্রেপ্তার"
"তুরস্কের রেস্তোরাঁয় সৌদি পর্যটকদের হুমকির দায়ে তুর্কি নাগরিক গ্রেপ্তার"
"গাজায় নিহত আরও ২৮ ফিলিস্তিনি, প্রাণহানি ৩৮ হাজার"
"নষ্ট খাবার দেওয়ায় জরুরি বিমান অবতরণ"
"ভারতে কে এই ভোলে বাবা, যার অনুষ্ঠানে গিয়ে ১২১ জনের মৃত্যু"
"কলকাতায় গেস্ট হাউসে তরুণীকে গুলি করে আত্মঘাতী হয়েছেন যুবক"
"ইউক্রেনে রুশ হামলায় নিহত ৫"
"মালিতে একদল হামলাকারীর গুলিতে ৪০ জনের মৃত্যু"
"যুক্তরাজ্যের এবারের নির্বাচনেই প্রথমবারের মতো ভোট দেবেন অভিবাসীরা"
"অস্ত্র বিক্রিতে রেকর্ড গড়তে যাচ্ছে জার্মানি"
"আরও এক মামলায় খালাস পেলেন ইমরান খান"
"হারিকেন বেরিলের আঘাতে বিধ্বস্ত ইউনিয়ন দ্বীপ, সব বাসিন্দা গৃহহীন"
"পাকিস্তানে কারাগারের টয়লেট ভেঙে পালালেন বিচারাধীন ৩ কয়েদি"
"ভারতের মধ্য প্রদেশে ৩ বছরে ৩১ হাজারেরও বেশি নারী ও মেয়ে নিখোঁজ"
"ইন্দোনেশিয়ায় সন্তানের জন্য ওষুধ নিয়ে ফেরার পথে অজগর গিলে খেলো মাকে"
"ভারতে পদদলিত হয়ে মৃতের সংখ্যা বেড়ে ১২১"
"বৃষ্টির পর ভারতের রাস্তায় হেঁটে বেড়াচ্ছে কুমির, আতঙ্কে মানুষ"
"বছরে ৩ কোটি মুসল্লিকে ওমরাহর সুযোগ দিতে চায় সৌদি"
"পৃথিবী থেকে খালি চোখে দেখা যাবে নক্ষত্র বিস্ফোরণের ঘটনা"
"দুর্নীতির মামলায় ইমরান খানের স্ত্রী বুশরা বিবির জামিন"
"৫ বছরের মধ্যে ইরান তেল রপ্তানিতে এখন সর্বোচ্চ পর্যায়ে"
"২ কোটি ৮০ লাখ প্রতিযোগীকে টপকে সেরা হলেন ফয়সাল"
"সরকারবিরোধী বিক্ষোভে কেনিয়ায় নিহত ৩৯"
"ভারতে ধর্মীয় অনুষ্ঠানে পদদলিত হয়ে ৮৭ জনের মৃত্যু"
"ঘাঁটিতে হামলা চালিয়ে ইউক্রেনের ৬টি যুদ্ধবিমান ধ্বংস করল রাশিয়া"
"ইমরান খানকে গ্রেপ্তার আন্তর্জাতিক আইনের লঙ্ঘন: জাতিসংঘ"
"ফিলিস্তিনিদের রাফা এবং খান ইউনুস  ছাড়ার নির্দেশ দিল ইসরায়েল"
"সৌদি আরবে তেল-গ্যাসের আরও সাতটি খনি আবিষ্কার"
"৫৪ ওমরাহ কোম্পানিকে কালো তালিকাভুক্ত করল সৌদি আরব"
"৩ দেশের ৪টি জাহাজে হামলা চালাল হুতিরা"
"গাজার আল-শিফা হাসপাতালের পরিচালককে মুক্তি দিল ইসরায়েল"
"আসামে ব্যাপক বন্যা, ১৯ জেলায় পানিবন্দী প্রায় সাড়ে ৬ লাখ মানুষ"
"কেনিয়ায় কর বৃদ্ধির প্রতিবাদে আন্দোলন, নিহত কমপক্ষে ৩৯"
"৩৭ বছর পর রুজভেল্টের চুরি হওয়া পকেটঘড়ি উদ্ধার"
"গাজায় ১ কি.মি. দীর্ঘ সুড়ঙ্গ ধ্বংস ও মসজিদে হামলা"
"মধ্য আকাশে বিমানে তীব্র ঝাঁকুনি, ৩০ যাত্রীর মাথায় গুরুতর আঘাত"
"গাজা থেকে ইসরায়েলে মুহুর্মুহু রকেট হামলা"
"আঘাত হানল শক্তিশালী হারিকেন বেরিল, কাটেনি বিপদ"
"দক্ষিণ কোরিয়ায় ভিড়ের মধ্যে ঢুকে পড়ল গাড়ি, নিহত ৯"
"নাইজেরিয়ায় নারীদের আত্মঘাতী বোমা হামলায় নিহত ১৮"
"আবারও আফগান শরণার্থীদের ফেরত পাঠাচ্ছে পাকিস্তান"
"দুবাইতে ভ্রমণকারীদের বিনামূল্যে পাঁচতারকা হোটেলে রাখার ঘোষণা"
"তুরস্কে রেস্টুরেন্টে বিস্ফোরণে ৫ জনের মৃত্যু"
"ভারতে জলপ্রপাতে ভেসে যাওয়া একই পরিবারের ৩ জনের মরদেহ উদ্ধার"
"কানাডায় মজুরি বৃদ্ধি নিয়ে ধর্মঘটে ৬ শতাধিক কর্মী, ৮ শতাধিক ফ্লাইট বাতিল"
"বেরিলের কারণে বিমানবন্দর বন্ধ, বাসিন্দাদের নিরাপদ আশ্রয়ে যাওয়ার নির্দেশ"
"মিয়ানমারে বেশি দামে চাল বিক্রির অভিযোগে এক জাপানিসহ গ্রেপ্তার ১১"
"উড্ডয়নের পরই চীনের মহাকাশযান বিধ্বস্ত হয়ে মাটিতে আছড়ে পড়ে"
"প্রবাসীদেরও নিলামে অংশগ্রহণ করার অনুমতি দিল সৌদি"
"অতি বিপজ্জনক ক্যাটাগরি ফোর-এ রূপ নিয়েছে ‘বেরিল’, সঙ্গে নিয়ে আসছে বন্যা"
"ইসরায়েলি কারাগার থেকে মুক্তি পেলেন ৫৫ ফিলিস্তিনি"
"বিদেশি শিক্ষার্থীদের জন্য ভিসানীতি আরও কঠিন করল অস্ট্রেলিয়া"
"খেলনা অস্ত্র হাতে ১৩ বছরের কিশোরকে গুলি করে মারল মার্কিন পুলিশ"
"তুরস্কে রেস্তোরাঁয় সিলিন্ডার বিস্ফোরণে প্রাণহানি ৫"
"উপচে পড়ছে নদীর পানি, মহারাষ্ট্রের সড়কে ঘুরছে বিশাল কুমির (ভিডিও)"
"ইসরায়েলি বিমানের তুরস্কে জরুরি অবতরণ, জ্বালানি দিতে অস্বীকৃতি কর্মীর"
"গাজায় বেড়েই চলেছে ইসরায়েলি বর্বরতা, আরও ৪৩ ফিলিস্তিনি হত্যা"
"ইসরায়েলে ড্রোন হামলায় ১৮ ইসরায়েলি সেনা আহত"
"শত শত মানুষের সামনে ভেসে গেলেন মুম্বাইয়ের একই পরিবারের ৭ জন (ভিডিও)"
"বিক্ষোভ থেকে ইসরায়েলি মন্ত্রীর গাড়িতে হামলা"
"প্রচণ্ড ঝড়ের তাণ্ডবে ফ্রান্স-সুইজারল্যান্ডে নিহত ৭"
"নির্বাচনের আগেই চুক্তি, ট্রাম্প প্রেসিডেন্ট হলেও দায়িত্ব নিতে রাজি নন মেলানিয়া"
"বিপজ্জনক ঝড়ে রূপ নিচ্ছে বেরিল, ১৭৯ কি.মি. গতিতে আঘাত হানার আশঙ্কা"
"ইরাকে আল-নুরি মসজিদের ভেতরে লুকানো ৫টি ভয়ংকর বোমা উদ্ধার"
"সৌদিসহ ৭টি দেশ নাগরিকদের লেবানন ছাড়ার নির্দেশ দিল"
"খামেনির আশীর্বাদ পাওয়া জালিলির চেয়ে এগিয়ে মধ্যপন্থী পেজেশকিয়ান"
"বৃষ্টির প্রকোপে দিল্লিতে মৃত ১১, ফের ভারি বর্ষণের সতর্কতা"
"বিয়ের পোশাক থেকে গালিগালাজ- সবকিছুতে কঠোর নিয়ন্ত্রণ উত্তর কোরিয়ার"
"যুদ্ধের হুমকি দেওয়া ইরান ধ্বংস হওয়ার যোগ্য: ইসরায়েল"
"যুদ্ধবিরতি ও জিম্মি মুক্তির দাবিতে ইসরায়েলে লক্ষাধিক মানুষের বিক্ষোভ"
"সাগরে ভাসা বোতলের তরল পান করে প্রাণ গেল ৪ জেলের"
"ইউক্রেনজুড়ে রাশিয়ার হামলায় শিশুসহ নিহত ১২"
"নাইজেরিয়ার দফায় দফায় বিস্ফোরণ, নিহত ১৮"
"গাজায় ইসরায়েলি হামলা জোরদার, নিহত আরও ৪০ ফিলিস্তিনি"
"ইসরায়েলকে হাজার হাজার বিধ্বংসী অস্ত্র দিয়েছে যুক্তরাষ্ট্র"
"কর্মরত অবস্থায় আত্মঘাতী সরকারি কর্মচারী রোবট"
"৫৩০ কোটি ডলারের শেয়ার দান করলেন ওয়ারেন বাফেট"
"টিনডার থেকে প্রেম, দেখা করতে গিয়ে গচ্চা লাখ টাকা"
"জুমার নামাজ শেষে ট্রাকচাপায় প্রাণ গেল ১৪ নাইজেরীয়র"
"সার্বিয়ায় ইসরায়েলি দূতাবাসের সামনে তীর হামলা, হতাহত ২"
"দুই সাগরে একযোগে ৪ জাহাজে হামলা হুতির"
"একদিনের ব্যবধানে ভারতে ধসে পড়ল আরেক বিমানবন্দরের ছাউনি"
"বাস্তুচ্যুত ফিলিস্তিনিদের জন্য অ্যাপার্টমেন্ট নির্মাণ করল রাশিয়া"
"নেপালে ভূমিধসে ৩ শিশুসহ ৯ জনের মৃত্যু"
"ইসরায়েলের অভিযানে শুজাইয়া থেকে ৬০ হাজার ফিলিস্তিনি বাস্তুচ্যুত"
"স্বেচ্ছায় মৃত্যুবরণ করলেন ডাচ দম্পতি"
"ইরানে নির্বাচন গড়াল দ্বিতীয় দফায়"
"লাদাখে ট্যাঙ্ক দুর্ঘটনায় পাঁচ ভারতীয় সেনার মৃত্যু"
"কিউএস ইউনিভার্সিটি র‍্যাংকিং ২০২৫ এর দৃষ্টিতে ইরানের উচ্চস্তরের শিক্ষার অবস্থান"
"ভারতে এক্সপ্রেসওয়েতে ভয়াবহ দুর্ঘটনায় নিহত ৬"
"গঙ্গা চুক্তি নিয়ে মমতার অভিযোগ উড়িয়ে দিল ভারতের পররাষ্ট্র মন্ত্রণালয়"
"পোস্ট দিয়ে কুকুরের জন্য রক্ত চাইলেন রতন টাটা, মিলল ডোনারও"
"৮৮ বছরের রেকর্ডভাঙা বৃষ্টিতে পানিবন্দী দিল্লিবাসী"
"ইরানের প্রেসিডেন্ট নির্বাচনে সময় বাড়ল ভোটগ্রহণের"
"নিলামে উঠবে আইনস্টাইনের মার্কিন প্রেসিডেন্টকে লেখা চিঠি"
"দ.কোরিয়ান গান শোনা ও সিনেমা দেখায় উ.কোরিয়ায় যুবকের প্রকাশ্যে মৃত্যুদণ্ড"
"পেরুতে ৭.২ মাত্রার শক্তিশালী ভূমিকম্প, সুনামির সম্ভাবনা নেই"
"ইরানে চলছে প্রেসিডেন্ট নির্বাচনের ভোট গ্রহণ"
"স্লোভাকিয়ায় বাস-ট্রেন সংঘর্ষ, নিহত ৭"
"দিল্লি বানভাসি, লাইফ জ্যাকেট পরিয়ে আটকা বাসযাত্রীদের উদ্ধার"
"বাইডেনের সঙ্গে বিতর্কে জয়ী ট্রাম্প: সিএনএন জরিপ"
"প্রবল বৃষ্টিতে ধসে পড়ল দিল্লি বিমানবন্দরের একাংশের ছাদ, নিহত ১"
"ভারতের কর্ণাটকে সড়ক দুর্ঘটনায় ১৩ জনের মৃত্যু"
"ইরানে প্রেসিডেন্ট নির্বাচন আজ"
"বিবাহিত নারীদের নিয়োগ না দেওয়ায় ভারতে তদন্তের মুখে অ্যাপল কারখানা"
"ইরানের প্রেসিডেন্ট নির্বাচনে শেষ মুহূর্তে সরে দাঁড়ালেন দুই প্রার্থী"
"সাহসী কণ্ঠস্বরের জন্য পেন পিন্টার পুরষ্কার জয় অরুন্ধতীর রায়ের"
"বিশ্বের বাসযোগ্য শহরের তালিকায় আরও নিচে নামল ঢাকা"
"জার্মানিতে সংশোধিত নাগরিকত্ব আইন কার্যকর, অভিবাসীদের জন্য সুসংবাদ"
"আল-আকসার ইমামের বিরুদ্ধে সন্ত্রাসবাদের অভিযোগ ইসরায়েলের"
"বৃষ্টিতে রিল বানাতে গিয়ে অল্পের জন্য বজ্রপাত থেকে রক্ষা পেল ভারতের কিশোরী (ভিডিও)"
"গাজায় হাজার হাজার শিশুর মরদেহ ধ্বংসস্তূপের নিচে: ইউনিসেফ"
"জেনিনে অভিযানে বোমা বিস্ফোরণ, নিহত ১ ও আহত ১৬ ইসরায়েলি সেনা"
"প্রেসিডেন্টকে কালো জাদু করার অভিযোগে মালদ্বীপে মন্ত্রী গ্রেপ্তার"
"কুকুর লেলিয়ে দিয়ে ফিলিস্তিনি বৃদ্ধাকে নির্যাতন ইসরায়েলি বাহিনীর"
"হন্ডুরাসের সাবেক প্রেসিডেন্টের ৪৫ বছরের কারাদণ্ড"
"ডেনমার্কে গবাদি পশুর ওপর কর নির্ধারণ, গরুপ্রতি সাড়ে ১১ হাজার টাকা"
"রাশিয়ায় ভয়াবহ ট্রেন দুর্ঘটনায় আহত ৭০"
"ক্যাসিনোতে ৩৭ কোটি টাকার লটারি জিতে খুশিতে হার্ট অ্যাটাক"
"পাকিস্তানে গরমে মাত্র ছয়দিনে ৫৬৮ জনের মৃত্যু"
"সামরিক অভ্যুত্থানের চেষ্টা, বলিভিয়ার সেনাপ্রধান গ্রেপ্তার"
"ন্যাটোর পরবর্তী প্রধান নির্বাচিত হয়েছেন ডাচ প্রধানমন্ত্রী মার্ক রুটে"
"ভারতের লোকসভায় ‘জয় ফিলিস্তিন’ স্লোগানে উত্তেজনা"
"জাপান উদ্ভাবন করেছে নতুন প্রজন্মের সলিড-স্টেট ব্যাটারি টেকনোলজি"
"বিজ্ঞান ও প্রযুক্তি নির্ভর শিক্ষা ব্যবস্থার কার্যকর ও দ্রুত বাস্তবায়ন চাই"
"৪৪০ কোটি মার্কিন ডলারের অবৈধ সম্পদ জব্দ করেছে সিঙ্গাপুর"
"নাসার ২ নভোচারী আন্তর্জাতিক মহাকাশ স্টেশনে আটকা পড়েছেন"
"কেনিয়ায় কর বিরোধী বিক্ষোভে নিহতের সংখ্যা বেড়ে ২২"
"পোষা কুকুরের কামড়ে প্রাণ গেল যুবকের, হাসপাতালে কাতরাচ্ছেন মা"
"জম্মু ও কাশ্মীরের নিরাপত্তাবাহিনীর সঙ্গে সংঘর্ষ, ২ জনের মৃত্যু"
"প্রতি বছর ২৬ লাখ মানুষ মারা যায় মদপান করে:  ডব্লিউএইচও"
"কেনিয়ায় ট্যাক্সবিরোধী আন্দোলন থেকে সংসদে আগুন, পুলিশের গুলিতে বহু নিহত"
"সৌদিতে কর্মী নিয়োগে নতুন নির্দেশনা, বাংলাদেশিরা কম খরচে যেতে পারবে"
"রাখাইনে জান্তার বিমানবন্দর দখলে নিল আরাকান আর্মি"
"পুতিনের সঙ্গে বৈঠক করতে রাশিয়া সফরে যাচ্ছেন মোদি"
"এবার এডেন উপসাগরে জাহাজে হামলা চালাল হুতিরা"
"গাজার ৭৫ ভাগ আবাদি জমি ধ্বংস করেছে ইসরায়েল"
"পেরুতে ৭.২ মাত্রার শক্তিশালী ভূমিকম্প, সুনামির সম্ভাবনা নেই"
"ইরানে চলছে প্রেসিডেন্ট নির্বাচনের ভোট গ্রহণ"
"স্লোভাকিয়ায় বাস-ট্রেন সংঘর্ষ, নিহত ৭"
"দিল্লি বানভাসি, লাইফ জ্যাকেট পরিয়ে আটকা বাসযাত্রীদের উদ্ধার"
"বাইডেনের সঙ্গে বিতর্কে জয়ী ট্রাম্প: সিএনএন জরিপ"
"প্রবল বৃষ্টিতে ধসে পড়ল দিল্লি বিমানবন্দরের একাংশের ছাদ, নিহত ১"
"ভারতের কর্ণাটকে সড়ক দুর্ঘটনায় ১৩ জনের মৃত্যু"
"ইরানে প্রেসিডেন্ট নির্বাচন আজ"
"বিবাহিত নারীদের নিয়োগ না দেওয়ায় ভারতে তদন্তের মুখে অ্যাপল কারখানা"
"ইরানের প্রেসিডেন্ট নির্বাচনে শেষ মুহূর্তে সরে দাঁড়ালেন দুই প্রার্থী"
"সাহসী কণ্ঠস্বরের জন্য পেন পিন্টার পুরষ্কার জয় অরুন্ধতীর রায়ের"
"বিশ্বের বাসযোগ্য শহরের তালিকায় আরও নিচে নামল ঢাকা"
"জার্মানিতে সংশোধিত নাগরিকত্ব আইন কার্যকর, অভিবাসীদের জন্য সুসংবাদ"
"আল-আকসার ইমামের বিরুদ্ধে সন্ত্রাসবাদের অভিযোগ ইসরায়েলের"
"বৃষ্টিতে রিল বানাতে গিয়ে অল্পের জন্য বজ্রপাত থেকে রক্ষা পেল ভারতের কিশোরী (ভিডিও)"
"গাজায় হাজার হাজার শিশুর মরদেহ ধ্বংসস্তূপের নিচে: ইউনিসেফ"
"জেনিনে অভিযানে বোমা বিস্ফোরণ, নিহত ১ ও আহত ১৬ ইসরায়েলি সেনা"
"প্রেসিডেন্টকে কালো জাদু করার অভিযোগে মালদ্বীপে মন্ত্রী গ্রেপ্তার"
"কুকুর লেলিয়ে দিয়ে ফিলিস্তিনি বৃদ্ধাকে নির্যাতন ইসরায়েলি বাহিনীর"
"হন্ডুরাসের সাবেক প্রেসিডেন্টের ৪৫ বছরের কারাদণ্ড"
"ডেনমার্কে গবাদি পশুর ওপর কর নির্ধারণ, গরুপ্রতি সাড়ে ১১ হাজার টাকা"
"রাশিয়ায় ভয়াবহ ট্রেন দুর্ঘটনায় আহত ৭০"
"ক্যাসিনোতে ৩৭ কোটি টাকার লটারি জিতে খুশিতে হার্ট অ্যাটাক"
"পাকিস্তানে গরমে মাত্র ছয়দিনে ৫৬৮ জনের মৃত্যু"
"সামরিক অভ্যুত্থানের চেষ্টা, বলিভিয়ার সেনাপ্রধান গ্রেপ্তার"
"ন্যাটোর পরবর্তী প্রধান নির্বাচিত হয়েছেন ডাচ প্রধানমন্ত্রী মার্ক রুটে"
"ভারতের লোকসভায় ‘জয় ফিলিস্তিন’ স্লোগানে উত্তেজনা"
"জাপান উদ্ভাবন করেছে নতুন প্রজন্মের সলিড-স্টেট ব্যাটারি টেকনোলজি"
